language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
oroq1238,u,l,t,3,-,-,x,-,-,-,3,-,-,-
hail1248,-,-,s,a,-,-,N,-,-,-,a,-,-,r
negi1245,-,-,l,o,-,-,k,t,o,k,o,-,-,-
negi1245,-,-,l,o,-,-,k,t,o,x,o,-,-,-
negi1245,-,-,s,a,-,-,N,-,-,x,a,-,-,-
hiss1234,-,-,h,a,-,-,N,-,-,-,a,-,-,r
hiss1234,-,-,s,a,-,-,N,-,-,-,a,-,-,r
hiss1234,-,-,s,a,-,-,N,-,-,-,a,-,-,r
ilim1234,-,-,h,a,-,-,N,-,-,-,a,-,-,r
solo1263,-,-,s,a,-,-,N,-,-,-,a,-,-,l
kuro1242,-,-,s,a,-,-,N,-,-,-,a,-,-,-
nana1257,-,-,f,o,-,-,l,d,-,-,o,-,-,-
nana1257,-,-,l,u,-,-,N,t,-,-,u,-,-,-
nana1257,-,-,l,u,-,-,k,t,-,-,u,-,-,-
nana1257,-,-,s,a,-,-,N,-,-,-,a,-,-,-
nana1257,-,-,s,a,-,-,N,-,-,-,a,-,-,r
ulch1241,-,-,l,o,-,-,N,t,-,-,o,-,-,-
ulch1241,-,-,l,o,-,-,q,t,-,-,o,-,-,-
ulch1241,-,-,s,a,-,-,N,g,-,-,a,-,-,l
orok1265,-,-,s,o,-,-,N,-,-,-,o,-,-,-
oroc1248,-,-,s,a,-,-,N,-,-,-,a,-,-,-
udih1248,-,-,s,a,-,-,N,-,-,-,a,-,-,-
kile1243,-,-,s,a,-,-,N,-,-,-,a,-,-,-
even1260,-,-,X,a,a,X,N,-,-,-,a,a,X,r
manc1252,-,-,s,a,-,-,N,G,-,-,a,-,-,-
xibe1242,-,-,s,a,-,-,N,G,-,-,a,-,-,-
